date,total_seedless_lb,mx_seedless_lb,colombia_seedless_lb,peru_seedless_lb,truck_seedless_lb,boat_seedless_lb,organic_seedless_lb,pharr_seedless_lb
2024-12-19,9212814,8109638,971405,24739,8112069,1100745,208399,7074680
2024-12-20,3968153,2711520,1203545,0,2711520,1256633,4079,1766266
2024-12-23,2661789,2509512,97339,0,2368947,292842,27991,1903450
2024-12-24,3772996,3006597,662889,103510,2962289,810707,70821,2615466
2024-12-25,50204,0,50204,0,0,50204,0,0
2024-12-26,9840051,8638587,991771,107800,8638587,1201464,199314,7318429
2024-12-27,5548268,5203744,240867,56320,5251081,297187,128502,4215081
2024-12-30,3146851,2683722,463129,0,2587921,558930,91124,1716459
2024-12-31,3243022,2571415,608183,0,2571415,671607,15363,1897582
2025-01-02,9041417,7726861,1221606,48070,7726861,1314556,91934,7285651
2025-01-03,7813390,7167601,546635,99154,7074495,738895,207253,6015914
2025-01-04,1330956,1330956,0,0,1330956,0,0,1249697
2025-01-05,511122,511122,0,0,511122,0,0,511122
2025-01-06,7082126,6691416,337928,0,6692421,389705,91194,6074228
2025-01-07,5136077,4386121,605858,95590,4386121,749956,119376,3264350
2025-01-08,9035508,7830297,1100104,55440,7830297,1205211,151824,7168751
2025-01-09,6653920,5074750,1432034,102256,5074750,1579170,171461,4733013
2025-01-10,7524598,6482074,989881,0,6196885,1327713,117416,4458628
2025-01-13,3204226,3003366,49280,151580,3003366,200860,29527,2300092
2025-01-14,4349473,3273023,857374,219076,3273023,1076450,33185,2707677
2025-01-15,8562585,7293883,900422,368280,7199281,1363304,225427,6780795
2025-01-16,6793554,5402246,1128655,166221,5407161,1386393,90778,4362635
2025-01-17,4591850,4140343,451507,0,4140343,451507,46797,2807466
2025-01-20,1608,1608,0,0,1608,0,0,0
2025-01-21,4885944,3806943,908736,170265,3806943,1079001,186222,2604331
2025-01-22,9117425,8109618,641923,267916,8109618,1007807,216122,7202890
2025-01-23,11683173,10330376,1080118,165200,10383629,1299544,217936,9215340
2025-01-24,9381842,8759067,511842,110933,8759067,622775,191548,7348163
2025-01-27,4775100,4124299,537123,110880,4124299,650801,173305,3582030
2025-01-28,4418889,3685888,626908,106093,3685888,733001,58830,3181363
2025-01-29,8637906,7510481,621216,317812,7510481,1127425,156759,6371107
2025-01-30,8886329,6732559,1517785,492972,6785812,2100517,231000,5458858
2025-01-31,6943467,5310495,1512056,111760,5025868,1917599,181185,4160696
2025-02-03,4314924,3774309,313962,226653,3774309,540615,97687,2709457
2025-02-04,3398129,1703718,1375719,318692,1703718,1694411,25339,1509423
2025-02-05,7464821,6364167,640341,324324,6410396,1054425,252319,5877754
2025-02-06,6309561,5815949,239895,59884,5816690,492871,132623,4657405
2025-02-07,3919435,2991136,730299,198000,2991136,928299,60406,2308640
2025-02-08,107492,107492,0,0,107492,0,5005,0
2025-02-10,4192267,2229587,1491424,436927,2229587,1962680,51207,1647173
2025-02-11,5902937,3962020,1363307,532730,3962020,1940917,53235,3363547
2025-02-12,10689101,9123983,1132423,432661,9124017,1565084,315336,7993345
2025-02-13,8516686,6798306,1399437,318943,6750786,1765900,119973,6020725
2025-02-14,4461300,3317744,584894,421936,3364710,1096590,116178,2759288
2025-02-15,166320,0,0,166320,0,166320,0,0
2025-02-18,4366790,3034182,1110030,220440,3034182,1332608,22583,2067423
2025-02-19,5412247,4534347,822460,55440,4534347,877900,185051,4119788
2025-02-20,9332438,8001042,1168156,163240,8001042,1331396,197983,6867606
2025-02-21,5359058,4263046,802479,293533,4075036,1284022,51533,3457237
2025-02-24,2977093,1851973,777230,214740,1851973,1125120,54164,1313116
2025-02-25,4491438,3276787,744964,424807,3276787,1214651,26609,2479874
2025-02-26,8007786,5868143,1507776,577984,5916220,2091566,230299,4943648
2025-02-27,10082639,7649976,1177324,1250550,7649976,2432663,172605,6932407
2025-02-28,8012064,5795328,1322423,894313,5751020,2261044,177441,4524854
2025-03-01,85536,85536,0,0,85536,0,0,85536
2025-03-02,177900,177900,0,0,177900,0,0,94780
2025-03-03,3773913,2846234,512213,415466,2702532,1071381,127600,1924902
2025-03-04,3776041,2473625,671805,604068,2473625,1302416,94624,1827461
2025-03-05,8084840,6293878,1278813,439329,6293878,1790962,124574,5750627
2025-03-06,6545730,5380455,482797,634401,5428532,1117198,216995,4849098
2025-03-07,3145101,2379602,710059,55440,2379602,765499,32131,1847833
2025-03-10,2345437,1420115,439991,485331,1420115,925322,25460,1182526
2025-03-11,4682765,2856997,1458592,367136,2764190,1918535,84330,1670720
2025-03-12,7484549,5813159,1423670,157960,5813159,1671390,157065,5151247
2025-03-13,8624330,7142959,1019934,460513,7142959,1481371,169281,5957775
2025-03-14,3155003,2346954,490708,317341,2346954,808016,480,1764022
2025-03-17,2836724,1565693,1063738,207293,1565693,1271031,7260,1272975
2025-03-18,4262501,2505877,1408971,330211,2505877,1756624,82805,1900482
2025-03-19,9040592,7490879,1181563,323270,7397474,1643118,394110,6457865
2025-03-20,7042838,6459970,150788,432080,6459970,582868,146949,5720539
2025-03-21,3077153,2579651,406422,91080,2579651,497502,3731,2080306
2025-03-23,50204,0,50204,0,0,50204,0,0
2025-03-24,3733612,1353223,1619559,760830,1353223,2380389,87663,1157386
2025-03-25,5480509,3522005,1645160,264660,3479072,2001437,211969,2808105
2025-03-26,9603700,7718088,1490901,394711,7718088,1885612,320509,6754345
2025-03-27,6993499,5741142,1106057,146300,5645341,1348158,151202,5294916
2025-03-28,4689085,3978973,624855,58408,3978973,710112,17398,2963479
2025-03-31,4927720,3745837,815825,333067,3745837,1181883,134015,3358038
2025-04-01,4127460,2864998,814260,448202,2864998,1262462,57922,2184908
2025-04-02,8445872,7676411,335775,433686,7676411,769461,134136,6875490
2025-04-03,7324630,6185088,1032613,103840,6185088,1136453,81635,5297714
2025-04-04,5083883,4083218,898732,53856,3994479,1089404,193907,3161906
2025-04-07,3213787,2603274,403220,207293,2459572,754215,60454,1912304
2025-04-08,4123586,2889877,805677,428032,2794074,1329512,1199,2591322
2025-04-09,9322922,7880569,831846,610507,7880569,1442353,194969,6693699
2025-04-10,7763826,6472169,1291657,0,6472169,1291657,66035,5266961
2025-04-11,4692337,3439885,843230,364844,3484263,1208074,123578,2670595
2025-04-14,2478058,1519120,858618,100320,1519120,958938,182233,1140709
2025-04-15,4765331,2465666,1737741,561924,2465666,2299665,149668,2117003
2025-04-16,8362917,6755799,948211,658907,6755799,1607118,108970,5868639
2025-04-17,4989982,4364619,280403,336323,4364619,625363,106797,3999716
2025-04-18,2859354,2227402,468712,163240,2227402,631952,13296,1271369
2025-04-19,47520,0,0,47520,0,47520,0,0
2025-04-21,1970299,1615124,260135,95040,1615124,355175,4679,971797
2025-04-22,3339259,2233027,951936,154296,2233027,1106232,14901,1952425
2025-04-23,8623644,7509542,728935,336112,7467578,1156066,246704,6239795
2025-04-24,5140871,4888953,198062,53856,4794949,345922,0,4480292
2025-04-25,4907059,4171058,637045,98956,4171058,736001,58473,3389358
2025-04-28,4176198,3344481,648215,146520,3089393,1086805,87206,2328396
2025-04-29,2908098,2460750,290470,156878,2460750,447348,64504,2160477
2025-04-30,8126378,7437167,295044,394167,7437167,689211,51953,6623712
2025-05-01,6648991,5426741,793299,428766,5426741,1222250,20889,4151414
2025-05-02,4122599,3546626,433857,47520,3546626,575973,22541,1983240
2025-05-05,2284394,1468818,674842,140734,1423311,861083,21162,1202653
2025-05-06,4241278,3520143,441345,278716,3520143,721135,23731,2983145
2025-05-07,10743171,9824421,458717,443469,9824421,918750,173646,8288668
2025-05-08,8418420,8063133,250941,104346,8063133,355287,113474,7024597
2025-05-09,5461549,4819500,594529,47520,4819500,642049,24797,3803175
2025-05-11,237736,237736,0,0,237736,0,0,0
2025-05-12,2356167,1686832,474140,150817,1638465,717702,44378,1578831
2025-05-13,4072579,3423023,535860,113696,3375122,697457,19739,2216729
2025-05-14,10898280,9674348,844931,379001,9674348,1223932,372338,8721463
2025-05-15,7363238,6898749,416969,47520,6898749,464489,47293,6083821
2025-05-16,5847961,4726911,959335,160369,4726911,1120839,63028,3428179
2025-05-18,80553,80553,0,0,80553,0,0,0
2025-05-19,3662726,2707974,749659,155813,2614254,1048472,63096,2416414
2025-05-20,4034332,2802858,806524,375690,2794905,1239427,41921,2312135
2025-05-21,10056383,8643384,883402,529595,8599373,1457010,289300,7248845
2025-05-22,8262112,7458626,535935,227610,7498567,763545,177408,6202264
2025-05-23,6398131,4084585,2108682,154845,4084585,2313546,27683,2948324
2025-05-27,3531044,2231354,1250135,49555,2231354,1299690,32230,1826491
2025-05-28,5178187,4255365,436497,374836,4211952,966235,150262,3520708
2025-05-29,8505567,6723415,1196101,536868,6723415,1782152,163119,5624770
2025-05-30,7058339,6535764,352559,170016,6535764,522575,84975,5237799
2025-05-31,798800,750752,48048,0,750752,48048,48162,750752
2025-06-02,3674306,2769291,781938,98010,2769291,905015,21967,1829886
2025-06-03,3596091,1743178,1757107,55440,1783119,1812547,104227,1337505
2025-06-04,9413004,8855067,264409,242708,8620851,792153,206866,8412007
2025-06-05,12890399,10714831,1352343,640900,10754275,2136124,129083,8721686
2025-06-06,9105104,8663564,382967,58573,8663564,441540,129212,7469222
2025-06-07,235580,235580,0,0,235580,0,0,235580
2025-06-09,3945487,2977799,787290,151578,2838288,1107199,3784,1904720
2025-06-10,6027341,5121166,850559,55616,5121166,906175,52422,3847600
2025-06-11,11806799,10161598,1393147,213585,10161598,1645201,379431,8888746
2025-06-12,8579067,7745680,736521,56320,7737718,841349,63827,6735568
2025-06-13,4841718,4211737,629981,0,4211737,629981,29542,3534603
2025-06-15,81110,81110,0,0,81110,0,0,81110
2025-06-16,3401256,2099835,1107766,142560,2008524,1392457,56953,1417041
2025-06-17,422779,178067,189272,55440,178067,244712,38702,76203
2025-06-18,12554685,11023283,1150096,269205,10975763,1578922,329065,9826271
2025-06-19,64665,64665,0,0,64665,0,0,64665
2025-06-20,9912956,9044823,668967,108416,9084764,828192,117309,7408804
2025-06-23,3372414,2340428,1030730,0,2340428,1031986,41408,1749581
2025-06-24,2768800,1715921,884216,105072,1715921,1052879,90338,1466270
2025-06-25,7920486,7117866,755100,47520,7069965,850521,196727,6215324
2025-06-26,8326572,7683002,498856,55440,7635101,691471,81699,6347100
2025-06-27,8494960,7740647,551165,163207,7780588,714372,130031,6448451
2025-06-30,4782933,3290683,1430783,0,3246076,1536857,83934,2904852
2025-07-01,4592982,3653292,899749,0,3600127,992855,63356,2849296
2025-07-02,10993701,9907730,1038451,47520,9907730,1084809,179733,9125874
2025-07-03,6251845,5797626,392851,57376,5797626,454219,107499,5248753
2025-07-04,876715,876715,0,0,876715,0,27328,876715
2025-07-05,105228,105228,0,0,105228,0,0,0
2025-07-07,4614082,3529533,1043592,0,3569474,1044608,91643,2408096
2025-07-08,4186919,3591416,445023,150480,3488867,698052,15173,3208464
2025-07-09,9428748,8611894,699697,0,8651835,776913,71522,7787774
2025-07-10,13521552,12729325,753758,0,12639466,882086,233484,10660132
2025-07-11,9524085,9017089,415098,47520,9061467,462618,113053,7929871
2025-07-14,4388289,3444528,832498,55440,3444528,943761,53810,2954359
2025-07-15,5695137,5160979,534158,0,5160979,534158,78045,4265746
2025-07-16,14829468,13810291,888810,47520,13569754,1259714,241733,12364462
2025-07-17,10029049,9692247,329049,0,9692247,336802,199357,8333069
2025-07-18,5338661,4425113,818271,0,4469491,869170,124476,3952007
2025-07-21,5585066,5043787,541279,0,4903748,681318,22983,3654639
2025-07-22,4072739,3794375,203267,55000,3651742,420997,12492,2919713
2025-07-23,11139505,10145337,807549,103772,10141814,997691,382765,8822610
2025-07-24,9258890,8680570,480326,0,8727905,530985,97007,7648186
2025-07-25,5942994,5210841,730089,0,5210841,732153,65402,4312433
2025-07-28,3808295,3052215,739556,0,2818170,990125,25405,1852947
2025-07-29,4583209,4381804,154070,0,4288574,294635,147540,3756020
2025-07-30,11519787,10524807,994980,0,10524807,994980,165607,9396161
2025-07-31,8632651,8479128,103596,0,8529055,103596,211810,7651526
2025-08-01,5603765,5036906,565332,0,4944242,659523,13414,3786516
2025-08-02,85536,85536,0,0,85536,0,0,85536
2025-08-04,3264304,2465515,798789,0,2324950,939354,47920,1811714
2025-08-05,4520427,4125041,306990,0,3937566,582861,101897,3135776
2025-08-06,11391470,10944008,447462,0,10944008,447462,115251,9965846
2025-08-07,8803521,8657645,99231,0,8654871,148650,124340,7733621
2025-08-08,5419705,4589216,830401,0,4589216,830489,52895,3463555
2025-08-11,3115158,2711456,403702,0,2434296,680862,56639,1831639
2025-08-12,4783506,4516521,228516,0,4472268,311238,52474,3627818
2025-08-13,10832224,10476555,272822,0,10473035,359189,159431,9057560
2025-08-14,9085846,8677225,313570,0,8721603,364243,228780,7781045
2025-08-15,4185045,3546475,636535,0,3546475,638570,23082,2459383
2025-08-16,321182,321182,0,0,321182,0,0,321182
2025-08-18,2885151,2441554,441934,0,2441554,443597,26087,1934926
2025-08-19,4281734,4026851,243509,0,3657218,624516,109883,3100858
2025-08-20,12906053,12041735,685934,0,12086113,819940,85083,10756897
2025-08-21,8997106,8694479,248639,0,8738857,258249,188451,7741188
2025-08-22,5415514,4806936,606574,0,4806936,608578,65813,3416952
2025-08-25,3659259,2836660,771036,0,2743996,915263,37037,2292547
2025-08-26,5264644,4767032,497612,0,4720700,543944,54060,4173624
2025-08-27,13607591,12424644,998136,0,12278355,1329236,275576,11282535
2025-08-28,12956497,12133737,562665,0,12213766,742731,77565,11245933
2025-08-29,5572054,4729234,838750,0,4729234,842820,10390,3204283
2025-08-30,44000,44000,0,0,44000,0,0,44000
2025-09-02,4078924,3445771,622886,0,3263501,815423,2816,2880285
2025-09-03,7474299,7175566,298733,0,7175566,298733,95001,6515637
2025-09-04,11727036,10766915,790539,0,10846207,880829,175584,9577955
2025-09-05,10118564,9480370,249335,55440,9504262,614302,66180,7536195
2025-09-08,4469077,3462401,892505,0,3462401,1006676,12118,2910429
2025-09-09,3678625,2828582,781725,0,2729685,948940,30664,2195408
2025-09-10,6104008,5386564,457296,0,5200726,903282,48609,4293789
2025-09-11,11124288,10025644,818879,0,10195044,929244,207442,9008443
2025-09-12,7810535,7006393,602809,0,6960061,850474,54890,6112436
2025-09-13,92902,92902,0,0,92902,0,0,92902
2025-09-15,7948417,7174100,720529,0,7127768,820649,97761,6374415
2025-09-16,4945343,4403282,400339,56320,4355696,589647,17136,3812969
2025-09-17,13980281,13184881,553168,50640,13180250,800031,247525,11600696
2025-09-18,9076558,8416781,496817,0,8496812,579746,133546,7830324
2025-09-19,5607301,4400254,1203800,0,4400254,1203800,15541,2949455
2025-09-22,3480989,3102631,201450,56320,3102631,378358,9271,2722906
2025-09-23,4705516,4196343,458514,0,4150836,554680,72309,3456501
2025-09-24,12387754,11796278,456403,0,11602161,785593,204387,10441577
2025-09-25,9638212,8962308,495909,49104,8952885,685327,148650,8069499
2025-09-26,3951852,3449805,423617,0,3449805,502047,8950,2603124
2025-09-29,2926173,2583498,338277,0,2491960,433997,7112,2025632
2025-09-30,5437218,4994797,442421,0,4853865,583353,48629,4466524
2025-10-01,14053426,13162670,704933,0,13116338,932723,213101,11238842
2025-10-02,10292498,9982992,160543,50213,10031069,261429,56375,9000953
2025-10-03,3372152,2829706,498045,0,2781805,590347,18277,1899357
2025-10-04,77876,77876,0,0,77876,0,0,0
2025-10-05,55616,0,55616,0,0,55616,0,0
2025-10-06,3805626,3419669,384105,0,3327232,478284,25984,2839266
2025-10-07,4912339,4616494,260605,0,4427961,484378,40918,3702401
2025-10-08,10646637,9922938,583225,0,9922938,723699,138347,9010415
2025-10-09,9400515,8881957,262330,106832,8930034,470481,217698,8044709
2025-10-10,4330140,3859294,411631,55440,3859294,470846,11146,3069709
2025-10-13,266682,266682,0,0,266682,0,350,0
2025-10-14,3139714,2842784,252050,0,2651278,488436,1505,1897320
2025-10-15,5188677,5003585,140076,0,4909652,279025,22704,4348861
2025-10-16,7690900,7307479,293661,0,7216839,474061,157921,6261942
2025-10-17,7281453,6929342,159476,0,6981117,283858,156239,6011395
2025-10-20,3071388,2540924,475024,55440,2540924,530464,9170,1860581
2025-10-21,1898515,1620537,277978,0,1620537,277978,44682,1218265
2025-10-22,8290075,8033260,206142,0,7892700,397375,119995,7211773
2025-10-23,9297963,8416100,633914,0,8421543,876420,83413,7642085
2025-10-24,7314966,6937795,370967,0,6845589,469377,66007,5430503
2025-10-27,3070518,2669508,392718,0,2669508,401010,25815,2379937
2025-10-28,6041064,5980681,0,0,5980681,60383,92044,5204681
2025-10-29,13327109,13237349,0,0,12957953,369156,281149,11673535
2025-10-30,10950801,10689678,178276,0,10734056,216745,109010,9829635
2025-10-31,5364268,4785912,573355,0,4785912,578356,67118,4146426
2025-11-03,3863678,3137223,611888,0,3137223,726455,6211,2351416
2025-11-04,5548201,5406361,141840,0,5029259,518942,92426,4856836
2025-11-05,10992088,10528631,195311,0,10573009,419079,184379,9402081
2025-11-06,9724171,9523911,157098,0,9564591,159580,127173,8242813
2025-11-07,5348479,4595503,663539,0,4549171,799308,110875,3808038
2025-11-10,3025188,2264481,712087,48620,2028942,996246,60317,1784967
2025-11-11,181390,181390,0,0,181390,0,0,43560
2025-11-12,5105835,4752511,302669,0,4752511,353324,88616,3976162
2025-11-13,6727011,6268289,244933,0,6308969,418042,103648,5767246
2025-11-14,5529723,5437937,51106,0,5478617,51106,44957,4590840
2025-11-17,3331292,2737991,550872,0,2737991,593301,107690,2450046
2025-11-18,2316667,1774431,490954,51282,1774431,542236,15059,1346210
2025-11-19,8686928,8379248,307680,0,8239137,447791,92774,7238801
2025-11-20,8469810,7915569,330477,0,7727212,742598,157300,6699643
2025-11-21,7748113,7155601,500253,48620,7199240,548873,129712,5719675
2025-11-24,2937382,2698271,191591,47520,2698271,239111,6189,2348997
2025-11-25,2902009,2697266,204743,0,2697266,204743,94142,2246611
2025-11-26,13042975,12513374,250248,55440,12367982,674993,195892,11424392
2025-11-27,700482,700482,0,0,700482,0,299,299442
2025-11-28,7195775,6922221,222881,0,6922221,273554,87650,6096768
2025-12-01,3779303,3302752,435528,0,3343432,435871,110203,3122037
2025-12-02,4238709,3514689,724020,0,3420087,818622,1470,2809173
2025-12-03,8222785,7898949,323836,0,7803148,419637,117869,6757345
2025-12-04,12249756,11741084,233252,0,11781764,467992,226329,10711937
2025-12-05,8572996,8288280,147573,48620,8326001,246995,177520,7714051
2025-12-08,3430196,2613389,763019,0,2613389,816807,6866,2036149
2025-12-09,3278802,3020839,257963,0,2972927,305875,23215,2723781
2025-12-10,10348130,9701005,419621,48620,9656400,691730,155789,8396952
2025-12-11,7483542,7127446,317264,0,7118380,365162,98844,5947760
2025-12-12,3382188,2659572,675096,47520,2659572,722616,8035,2227245
2025-12-15,3367393,2318348,998372,0,2318348,1049045,6409,1784394
2025-12-16,3638516,3482360,156156,0,3482360,156156,74039,3114122
2025-12-17,11997002,11649109,152005,106128,11508100,488902,183350,10420943
2025-12-18,8921942,8093450,649694,0,8132282,789660,160809,7226766
2025-12-19,4346876,3578944,728506,0,3578944,767932,32481,2645899
2025-12-21,47916,0,47916,0,0,47916,0,0
2025-12-22,2980312,1832801,1147511,0,1832801,1095151,957,1542012
2025-12-23,5229236,4593908,484894,57376,4584839,644397,82097,3835648
2025-12-24,5473064,5114898,219786,48620,5114898,358166,49240,4785202
2025-12-26,9399767,9300505,51722,0,9300505,99262,105673,9103763
2025-12-29,6901000,5988931,825123,48620,5800631,1100369,49893,4540773
2025-12-30,4338988,2815406,1475074,47520,2815406,1523582,59360,1750004
2025-12-31,4285585,3804520,300702,176473,3804520,481065,46435,3430309
2026-01-01,954030,954030,0,0,954030,0,0,954030
2026-01-02,4209009,3916925,96233,55440,3916925,292084,7671,2667684
2026-01-04,42768,42768,0,0,42768,0,0,0
2026-01-05,6705692,6407009,298683,0,6407009,298683,124747,5967119
2026-01-06,5918297,5327852,542925,47520,5327852,590445,15727,4328443
2026-01-07,10054977,9036947,922878,56320,9075779,979198,159968,7994980
2026-01-08,11769037,9227002,2199671,111652,8935909,2833128,138868,7938884
2026-01-09,5750143,5012979,543516,110220,5012979,737164,22451,3457300
2026-01-10,141689,141689,0,0,141689,0,0,141689
2026-01-11,198264,0,198264,0,0,198264,0,0
2026-01-12,5234491,2777388,2406430,0,2729487,2505004,69078,2190802
2026-01-13,4191170,3755527,340854,56320,3707626,483544,59774,3220350
2026-01-14,10089430,8790344,1030123,268963,8698135,1391295,68004,7266154
2026-01-15,7171085,6575716,464007,92530,6614548,556537,96399,5829918
2026-01-16,4879021,3468699,1028472,381751,3468699,1410223,58700,2313785
2026-01-19,43956,43956,0,0,43956,0,0,43956
2026-01-20,4328995,3307300,1015951,0,3307300,1021695,39360,2918524
2026-01-21,9039689,8340494,404562,208384,8340494,699195,50525,7640993
2026-01-22,10754150,10309810,237318,168190,10208025,546125,214214,8576917
2026-01-23,8363559,8168184,195375,0,8168184,195375,106755,7289632
2026-01-24,7128,7128,0,0,7128,0,0,7128
2026-01-25,131868,131868,0,0,131868,0,0,131868
2026-01-26,4781469,4187395,385910,168960,4187395,594074,12686,3377033
2026-01-27,3934649,2864406,1010333,56320,2864406,1070243,7546,2302867
2026-01-28,7206954,6767496,349817,56320,6767496,439458,113450,6269238
2026-01-29,10736540,9155736,1175990,222460,9052189,1684351,226043,7101690
2026-01-30,8590208,7433662,939989,165898,7433662,1156546,68123,6484806
2026-02-01,56320,0,0,56320,0,56320,0,0
2026-02-02,3535261,1788829,1698912,47520,1743023,1792238,8620,1614254
2026-02-03,4090787,3104817,765281,170016,3104817,985970,147688,2632796
2026-02-04,8262870,7725901,283318,170069,7675672,587198,156600,6590164
2026-02-05,8344746,7579023,605396,115949,7623401,721345,186891,7167350
2026-02-06,3953161,2147138,1322708,437870,2147138,1806023,50475,1354489
2026-02-09,3158735,1905117,1096344,110227,1905117,1253618,4503,1182763
2026-02-10,2768105,1995430,509038,211541,1995430,772675,71584,1723014
2026-02-11,9509016,8144747,847386,344683,8185427,1323589,151371,7044571
2026-02-12,5335945,4817495,406934,111516,4721696,614249,68005,3774221
2026-02-13,4130900,2807958,1050254,272688,2715749,1415151,1120,2018832
2026-02-14,50204,0,50204,0,0,50204,0,0
2026-02-15,47520,47520,0,0,47520,0,0,47520
2026-02-17,3626203,2082181,1430616,54589,2082181,1544022,6915,1835568
2026-02-18,4187910,3164261,623742,334268,3164261,1023649,31363,2591764
2026-02-19,6192093,5522014,368081,222849,5466897,725196,295247,4434192
2026-02-20,7557987,6850277,550689,112640,6890957,666075,66391,5856854
2026-02-21,435490,435490,0,0,435490,0,0,435490
2026-02-22,60742,0,0,60742,0,60742,0,0
2026-02-23,3311403,2991998,147673,54120,2855189,456214,9064,2408576
2026-02-24,2125288,1645149,200299,279840,1549348,575940,26774,1183046
2026-02-25,7600675,6328912,934723,337040,6328912,1271763,76224,6072141
2026-02-26,10807687,8758056,1224025,540408,8851206,1955962,192344,7644752
2026-02-27,7571683,6339986,1152075,0,6339986,1231697,67725,5699672
2026-03-02,4467506,2473158,1939621,54727,2473158,1994348,57739,1945917
2026-03-03,3220544,2448343,519674,225984,2448343,772201,22436,2142943
2026-03-04,7346814,6594124,334039,275367,6646594,698548,54442,5581528
2026-03-05,7262343,6144285,638496,335104,6141942,1120401,139369,5510837
2026-03-06,4083677,2370063,1513960,156875,2323658,1760019,10696,1869046
2026-03-07,62964,62964,0,0,62964,0,0,62964
2026-03-09,3161638,1853179,1249552,56320,1807738,1353900,24717,1263542
2026-03-10,2666663,1963723,489841,113168,1869413,797250,10296,1287330
2026-03-11,6725136,5866382,305219,553535,5866382,858754,196287,5043434
2026-03-12,6763760,6134372,568914,53447,6134372,629388,128502,5344277
2026-03-13,3315888,1999628,1316260,0,1999628,1316260,31344,1271714
2026-03-16,2906010,1367858,1283115,216568,1238289,1667721,7172,990730
