date,total_seedless_lb,mx_seedless_lb,colombia_seedless_lb,peru_seedless_lb,truck_seedless_lb,boat_seedless_lb,import_total,import_vs_mx_ratio,colombia_seedless_lb_lag3,colombia_seedless_lb_lag5,colombia_seedless_lb_lag7,colombia_seedless_lb_sum7d,peru_seedless_lb_lag3,peru_seedless_lb_lag5,peru_seedless_lb_lag7,peru_seedless_lb_sum7d,import_total_lag3,import_total_lag5,import_total_lag7,import_total_sum7d,import_zscore_30d
2021-06-16,13664385,13664385,0,0,13460269,204116,0,0.0,0.0,98208.0,339878.0,789215.0,0.0,0.0,0.0,55440.0,0.0,98208.0,339878.0,844655.0,-0.792350110843477
2021-06-17,8080514,7626686,396781,0,7499235,581279,396781,0.05202534206530306,198460.0,0.0,49280.0,1136716.0,0.0,55440.0,0.0,55440.0,198460.0,55440.0,49280.0,1192156.0,1.964499738754837
2021-06-20,4912131,4802877,105633,0,4526221,385910,105633,0.021993687951265887,443267.0,0.0,98208.0,1144141.0,0.0,0.0,0.0,55440.0,443267.0,0.0,98208.0,1199581.0,-0.22355682946391192
2021-06-21,4182424,4028217,106317,0,3682586,499838,106317,0.026393060157121586,0.0,198460.0,0.0,1250458.0,0.0,0.0,55440.0,0.0,0.0,198460.0,55440.0,1250458.0,-0.22375900403500387
2021-06-22,3865077,3717237,147840,0,3609437,255640,147840,0.0397714647273056,396781.0,443267.0,0.0,1398298.0,0.0,0.0,0.0,0.0,396781.0,443267.0,0.0,1398298.0,0.11544674065860211
2021-06-23,12467647,12372152,50897,0,11860375,607272,50897,0.004113835320335919,105633.0,0.0,198460.0,1250735.0,0.0,0.0,0.0,0.0,105633.0,0.0,198460.0,1250735.0,-0.5963358270064506
2021-06-24,7846711,7594983,245520,0,7374321,472390,245520,0.03232659871304535,106317.0,396781.0,443267.0,1052988.0,0.0,0.0,0.0,0.0,106317.0,396781.0,443267.0,1052988.0,1.024444070728128
2021-06-25,4591591,4494987,96096,0,4200704,390887,96096,0.0213784775398733,147840.0,105633.0,0.0,1149084.0,0.0,0.0,0.0,0.0,147840.0,105633.0,0.0,1149084.0,-0.2224700222648764
2021-06-28,1994374,1786390,47782,0,1732490,261884,47782,0.026747783659904243,50897.0,106317.0,396781.0,800085.0,0.0,0.0,0.0,0.0,50897.0,106317.0,396781.0,800085.0,-0.6264869235820826
2021-06-29,3291595,3198271,47124,0,2964677,326918,47124,0.014734206471494607,245520.0,147840.0,105633.0,741576.0,0.0,0.0,0.0,0.0,245520.0,147840.0,105633.0,741576.0,-0.6139252063247597
2021-06-30,8585530,8533170,52360,0,8196087,389443,52360,0.006136054228844119,96096.0,50897.0,106317.0,687619.0,0.0,0.0,0.0,0.0,96096.0,50897.0,106317.0,687619.0,-0.5743739415664589
2021-07-01,11608474,11369818,238656,0,10959404,649070,238656,0.02099030776127571,47782.0,245520.0,147840.0,778435.0,0.0,0.0,0.0,0.0,47782.0,245520.0,147840.0,778435.0,0.9347370624749152
2021-07-02,5095532,5043735,47782,0,4882035,213497,47782,0.009473533111169974,47124.0,96096.0,50897.0,775320.0,0.0,0.0,0.0,0.0,47124.0,96096.0,50897.0,775320.0,-0.6239635328789067
2021-07-03,204288,204288,0,0,204288,0,0,0.0,52360.0,47782.0,245520.0,529800.0,0.0,0.0,0.0,0.0,52360.0,47782.0,245520.0,529800.0,-0.9907306075070719
2021-07-05,4481,4481,0,0,4481,0,0,0.0,238656.0,47124.0,96096.0,433704.0,0.0,0.0,0.0,0.0,238656.0,47124.0,96096.0,433704.0,-0.9907306075070719
2021-07-06,3439965,2817087,543136,0,2659785,780180,543136,0.19280050889429085,47782.0,52360.0,47782.0,929058.0,0.0,0.0,0.0,0.0,47782.0,52360.0,47782.0,929058.0,2.8086207501371403
2021-07-07,6797066,6696070,47782,0,6205126,591940,47782,0.007135826367432484,0.0,238656.0,47124.0,929716.0,0.0,0.0,0.0,0.0,0.0,238656.0,47124.0,929716.0,-0.6652824586120389
2021-07-08,11386034,11236253,149301,0,11074553,311481,149301,0.013287435474491766,0.0,47782.0,52360.0,1026657.0,0.0,0.0,0.0,0.0,0.0,47782.0,52360.0,1026657.0,0.03869620732679152
2021-07-09,8150999,8150192,0,0,7938640,212359,0,0.0,543136.0,0.0,238656.0,788001.0,0.0,0.0,0.0,0.0,543136.0,0.0,238656.0,788001.0,-0.9546901853175075
2021-07-12,4325956,4216422,104588,0,4027071,298885,104588,0.024804911651416378,47782.0,0.0,47782.0,844807.0,0.0,0.0,0.0,0.0,47782.0,0.0,47782.0,844807.0,-0.21555928345914976
2021-07-13,3280444,3177449,47124,0,3085082,195362,47124,0.014830760515507718,149301.0,543136.0,0.0,891931.0,0.0,0.0,0.0,0.0,149301.0,543136.0,0.0,891931.0,-0.5864026602452157
2021-07-14,8228496,7942126,249938,36432,7357466,871030,286370,0.03605709150709879,0.0,47782.0,0.0,1141869.0,0.0,0.0,0.0,36432.0,0.0,47782.0,0.0,1178301.0,0.9984031227029081
2021-07-15,14125144,14018739,104011,0,13597587,527557,104011,0.007419425711583209,104588.0,149301.0,543136.0,702744.0,0.0,0.0,0.0,36432.0,104588.0,149301.0,543136.0,739176.0,-0.2179530782623421
2021-07-16,9293857,9240032,52360,0,9240032,53825,52360,0.005666646428643707,47124.0,0.0,47782.0,707322.0,0.0,0.0,0.0,36432.0,47124.0,0.0,47782.0,743754.0,-0.5314201970216882
2021-07-19,3568101,3322365,150656,0,3110853,457248,150656,0.04534599740064761,249938.0,104588.0,149301.0,708677.0,36432.0,0.0,0.0,36432.0,286370.0,104588.0,149301.0,745109.0,0.1599384831220918
2021-07-20,3764292,3466378,295520,0,3273121,491171,295520,0.08525322822461133,104011.0,47124.0,0.0,1004197.0,0.0,0.0,0.0,36432.0,104011.0,47124.0,0.0,1040629.0,1.1444488384389553
2021-07-21,12280770,12280770,0,0,11808502,472268,0,0.0,52360.0,249938.0,104588.0,899609.0,0.0,36432.0,0.0,36432.0,52360.0,286370.0,104588.0,936041.0,-0.9442470780127099
2021-07-22,9564161,9368396,195765,0,9004943,559218,195765,0.020896317694478576,150656.0,104011.0,47124.0,1048250.0,0.0,0.0,0.0,36432.0,150656.0,104011.0,47124.0,1084682.0,0.39940476126330965
2021-07-23,4493265,4490183,0,0,4136064,357201,0,0.0,295520.0,52360.0,249938.0,798312.0,0.0,0.0,36432.0,0.0,295520.0,52360.0,286370.0,798312.0,-0.9438910276247474
2021-07-24,67329,67329,0,0,67329,0,0,0.0,0.0,150656.0,104011.0,694301.0,0.0,0.0,0.0,0.0,0.0,150656.0,104011.0,694301.0,-0.9084221657786732
2021-07-26,2185669,2089997,47782,0,2075781,109888,47782,0.022862222834663,195765.0,295520.0,52360.0,689723.0,0.0,0.0,0.0,0.0,195765.0,295520.0,52360.0,689723.0,-0.5599648185344649
2021-07-27,4574698,4261948,288860,0,3969949,604749,288860,0.06777650319138029,0.0,0.0,150656.0,827927.0,0.0,0.0,0.0,0.0,0.0,0.0,150656.0,827927.0,1.4027259060191573
2021-07-28,8981564,8932284,49280,0,8446470,535094,49280,0.005517065342182879,0.0,195765.0,295520.0,581687.0,0.0,0.0,0.0,0.0,0.0,195765.0,295520.0,581687.0,-0.5307577704943822
2021-07-29,8010909,7814493,196416,0,7612721,398188,196416,0.025134832786358273,47782.0,0.0,0.0,778103.0,0.0,0.0,0.0,0.0,47782.0,0.0,0.0,778103.0,0.6329476957524259
2021-07-30,3204712,3151454,52360,0,3076339,128373,52360,0.01661454788343797,288860.0,0.0,195765.0,634698.0,0.0,0.0,0.0,0.0,288860.0,0.0,195765.0,634698.0,-0.4990572628719973
2021-07-31,495708,495708,0,0,495708,0,0,0.0,49280.0,47782.0,0.0,634698.0,0.0,0.0,0.0,0.0,49280.0,47782.0,0.0,634698.0,-0.8965015633039298
2021-08-02,2511003,2409044,49280,0,1985534,525469,49280,0.020456238883042866,196416.0,288860.0,0.0,683978.0,0.0,0.0,0.0,0.0,196416.0,288860.0,0.0,683978.0,-0.46068389390159614
2021-08-03,4134075,4033748,98560,0,3979848,154227,98560,0.0244338455367451,52360.0,49280.0,47782.0,734756.0,0.0,0.0,0.0,0.0,52360.0,49280.0,47782.0,734756.0,-0.06352381067746828
2021-08-04,11636634,11636634,0,0,11075868,560766,0,0.0,0.0,196416.0,288860.0,445896.0,0.0,0.0,0.0,0.0,0.0,196416.0,288860.0,445896.0,-0.8390249472869314
2021-08-05,9061851,8914539,147312,0,8676627,385224,147312,0.01652491323164179,49280.0,52360.0,49280.0,543928.0,0.0,0.0,0.0,0.0,49280.0,52360.0,49280.0,543928.0,0.3138652704638228
2021-08-06,4418320,4309856,104456,0,4141156,277164,104456,0.02423653499408449,98560.0,0.0,196416.0,451968.0,0.0,0.0,0.0,0.0,98560.0,0.0,196416.0,451968.0,-0.04391055282155971
2021-08-07,223564,223564,0,0,223564,0,0,0.0,0.0,49280.0,52360.0,399608.0,0.0,0.0,0.0,0.0,0.0,49280.0,52360.0,399608.0,-0.8264971918575779
2021-08-09,3366175,3326199,0,0,2883522,482653,0,0.0,147312.0,98560.0,0.0,399608.0,0.0,0.0,0.0,0.0,147312.0,98560.0,0.0,399608.0,-0.8068635524389787
2021-08-10,4787390,4547832,239558,0,4160461,626929,239558,0.05267519717632552,104456.0,0.0,49280.0,589886.0,0.0,0.0,0.0,0.0,104456.0,0.0,49280.0,589886.0,1.046256727424682
2021-08-11,12167148,12079898,0,0,11974309,192839,0,0.0,0.0,147312.0,98560.0,491326.0,0.0,0.0,0.0,0.0,0.0,147312.0,98560.0,491326.0,-0.8639751532326976
2021-08-12,7769938,7493048,236016,0,7178714,591224,236016,0.03149799233930006,0.0,104456.0,0.0,727342.0,0.0,0.0,0.0,0.0,0.0,104456.0,0.0,727342.0,1.4029495700877141
2021-08-13,5242863,5095586,49421,0,4698994,543869,49421,0.009698784458002582,239558.0,0.0,147312.0,629451.0,0.0,0.0,0.0,0.0,239558.0,0.0,147312.0,629451.0,-0.49605015514026435
2021-08-14,106260,106260,0,0,106260,0,0,0.0,0.0,0.0,104456.0,524995.0,0.0,0.0,0.0,0.0,0.0,0.0,104456.0,524995.0,-0.9378734257456289
2021-08-16,3696888,3506310,98560,0,3268754,428134,98560,0.028109314889637572,236016.0,239558.0,0.0,623555.0,0.0,0.0,0.0,0.0,236016.0,239558.0,0.0,623555.0,0.021318970911982746
2021-08-17,2897472,2566178,289274,0,2456396,441076,289274,0.11272557370315944,49421.0,0.0,0.0,912829.0,0.0,0.0,0.0,0.0,49421.0,0.0,0.0,912829.0,1.7956651168852178
2021-08-18,15123958,14967241,100542,0,14868461,255497,100542,0.006717470058946064,0.0,236016.0,239558.0,773813.0,0.0,0.0,0.0,0.0,0.0,236016.0,239558.0,773813.0,-0.037422368886820406
2021-08-19,8708019,8635936,49280,0,8328974,379045,49280,0.005706387158683534,98560.0,49421.0,0.0,823093.0,0.0,0.0,0.0,0.0,98560.0,49421.0,0.0,823093.0,-0.4822095404193948
2021-08-20,5181280,4915989,214198,0,4915989,265291,214198,0.04357169156161831,289274.0,0.0,236016.0,801275.0,0.0,0.0,0.0,0.0,289274.0,0.0,236016.0,801275.0,1.1370660738244796
2021-08-21,85536,85536,0,0,85536,0,0,0.0,100542.0,98560.0,49421.0,751854.0,0.0,0.0,0.0,0.0,100542.0,98560.0,49421.0,751854.0,-0.9690498010766007
2021-08-23,3878910,3581140,199140,0,3251318,627592,199140,0.05560797522353909,49280.0,289274.0,0.0,950994.0,0.0,0.0,0.0,0.0,49280.0,289274.0,0.0,950994.0,0.9637150400113752
2021-08-24,5492100,5011279,480821,0,4621739,870361,480821,0.0959477418942865,214198.0,100542.0,98560.0,1333255.0,0.0,0.0,0.0,0.0,214198.0,100542.0,98560.0,1333255.0,3.141944634134468
2021-08-25,11600852,11541236,49280,0,11442007,158845,49280,0.004269906250083938,0.0,49280.0,289274.0,1093261.0,0.0,0.0,0.0,0.0,0.0,49280.0,289274.0,1093261.0,-0.4963643418494694
2021-08-26,8265347,8152709,49104,0,8109941,155406,49104,0.006023027925683607,199140.0,214198.0,100542.0,1041823.0,0.0,0.0,0.0,0.0,199140.0,214198.0,100542.0,1041823.0,-0.45928432590929835
2021-08-27,4661051,4459894,194515,0,4094239,566812,194515,0.043614255492562044,480821.0,0.0,49280.0,1187058.0,0.0,0.0,0.0,0.0,480821.0,0.0,49280.0,1187058.0,0.728164036453762
2021-08-28,53130,53130,0,0,53130,0,0,0.0,49280.0,199140.0,214198.0,972860.0,0.0,0.0,0.0,0.0,49280.0,199140.0,214198.0,972860.0,-0.9372379144186317
2021-08-29,199543,199543,0,0,199543,0,0,0.0,49104.0,480821.0,0.0,972860.0,0.0,0.0,0.0,0.0,49104.0,480821.0,0.0,972860.0,-0.9142864981820855
2021-08-30,3177706,2966378,144063,0,2871250,306456,144063,0.04856527099200743,194515.0,49280.0,199140.0,917783.0,0.0,0.0,0.0,0.0,194515.0,49280.0,199140.0,917783.0,0.36234761230882967
2021-08-31,5190475,4842474,348001,0,4492008,698467,348001,0.07186428427611913,0.0,49104.0,480821.0,784963.0,0.0,0.0,0.0,0.0,0.0,49104.0,480821.0,784963.0,1.9395719234077207
2021-09-01,11330286,11282504,47782,0,11062940,267346,47782,0.00423505241078998,0.0,194515.0,49280.0,783465.0,0.0,0.0,0.0,0.0,0.0,194515.0,49280.0,783465.0,-0.4994590089336005
2021-09-02,7414225,7059327,246730,0,6919781,494444,246730,0.03495091884100016,144063.0,0.0,49104.0,981091.0,0.0,0.0,0.0,0.0,144063.0,0.0,49104.0,981091.0,1.0767722500594228
2021-09-03,5702514,5506881,195633,0,5364990,337524,195633,0.0355251846689288,348001.0,0.0,194515.0,982209.0,0.0,0.0,0.0,0.0,348001.0,0.0,194515.0,982209.0,0.6129763837509211
2021-09-04,95898,95898,0,0,95898,0,0,0.0,47782.0,144063.0,0.0,982209.0,0.0,0.0,0.0,0.0,47782.0,144063.0,0.0,982209.0,-0.9707990509586366
2021-09-06,44352,44352,0,0,44352,0,0,0.0,246730.0,348001.0,0.0,982209.0,0.0,0.0,0.0,0.0,246730.0,348001.0,0.0,982209.0,-0.9298910886582176
2021-09-07,4241540,3866563,295636,0,3670977,570563,295636,0.07645961634153735,195633.0,47782.0,144063.0,1133782.0,0.0,0.0,0.0,0.0,195633.0,47782.0,144063.0,1133782.0,1.3354283653582133
2021-09-08,5257206,5207926,0,0,5127626,129580,0,0.0,0.0,246730.0,348001.0,785781.0,0.0,0.0,0.0,0.0,0.0,246730.0,348001.0,785781.0,-0.9383381560814981
2021-09-09,9647414,9508924,98560,0,9314312,333102,98560,0.010364999198121765,0.0,195633.0,47782.0,836559.0,0.0,0.0,0.0,0.0,0.0,195633.0,47782.0,836559.0,-0.172877730440761
2021-09-10,5654480,5654480,0,0,5307930,346550,0,0.0,295636.0,0.0,246730.0,589829.0,0.0,0.0,0.0,0.0,295636.0,0.0,246730.0,589829.0,-0.9365923298174993
2021-09-11,55073,55073,0,0,55073,0,0,0.0,0.0,0.0,195633.0,394196.0,0.0,0.0,0.0,0.0,0.0,0.0,195633.0,394196.0,-0.9365923298174993
2021-09-13,4582183,4570330,0,0,4177582,404601,0,0.0,98560.0,295636.0,0.0,394196.0,0.0,0.0,0.0,0.0,98560.0,295636.0,0.0,394196.0,-0.8759780809865642
2021-09-14,5590861,4875170,715691,0,4487741,1103120,715691,0.14680326084972198,0.0,0.0,0.0,1109887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109887.0,3.453173668223651
2021-09-15,7478154,7370028,97115,0,7314146,164008,97115,0.013177017349592519,0.0,98560.0,295636.0,911366.0,0.0,0.0,0.0,0.0,0.0,98560.0,295636.0,911366.0,-0.2098912414777828
2021-09-16,14674246,14528148,98208,0,14435557,238689,98208,0.0067598425649406544,0.0,0.0,0.0,1009574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009574.0,-0.2138556189506279
2021-09-17,8364955,8136149,156636,0,7645081,719874,156636,0.019251857451005695,715691.0,0.0,98560.0,1067650.0,0.0,0.0,0.0,0.0,715691.0,0.0,98560.0,1067650.0,0.10762823238884808
2021-09-18,84658,84658,0,0,84658,0,0,0.0,97115.0,0.0,0.0,1067650.0,0.0,0.0,0.0,0.0,97115.0,0.0,0.0,1067650.0,-0.8170485090124473
2021-09-20,2063432,1970454,0,0,1636080,427352,0,0.0,98208.0,715691.0,0.0,1067650.0,0.0,0.0,0.0,0.0,98208.0,715691.0,0.0,1067650.0,-0.7627933701865655
2021-09-21,3501188,3303111,198077,0,3036047,465141,198077,0.05996678283994003,156636.0,97115.0,0.0,1265727.0,0.0,0.0,0.0,0.0,156636.0,97115.0,0.0,1265727.0,0.41526778238759965
2021-09-22,8136896,7985474,149028,0,7873710,263186,149028,0.018662383890751647,0.0,98208.0,715691.0,699064.0,0.0,0.0,0.0,0.0,0.0,98208.0,715691.0,699064.0,0.09951838687591519
2021-09-23,6965567,6708985,195270,0,6653103,312464,195270,0.02910573967511633,0.0,156636.0,97115.0,797219.0,0.0,0.0,0.0,0.0,0.0,156636.0,97115.0,797219.0,0.38426124292354874
2021-09-24,2476453,2396437,52360,0,2280684,195769,52360,0.021849094364218894,198077.0,0.0,98208.0,751371.0,0.0,0.0,0.0,0.0,198077.0,0.0,98208.0,751371.0,-0.4974977925507147
2021-09-25,50307,50307,0,0,50307,0,0,0.0,149028.0,0.0,156636.0,594735.0,0.0,0.0,0.0,0.0,149028.0,0.0,156636.0,594735.0,-0.7709922760486813
2021-09-27,2560845,2441545,0,0,2298457,262388,0,0.0,195270.0,198077.0,0.0,594735.0,0.0,0.0,0.0,0.0,195270.0,198077.0,0.0,594735.0,-0.7299754782382919
2021-09-28,4375211,4152061,193963,0,4104541,270670,193963,0.04671486119426926,52360.0,149028.0,0.0,788698.0,0.0,0.0,0.0,0.0,52360.0,149028.0,0.0,788698.0,0.5123476954637856
2021-09-29,13736022,13736022,0,0,13284464,451558,0,0.0,0.0,195270.0,198077.0,590621.0,0.0,0.0,0.0,0.0,0.0,195270.0,198077.0,590621.0,-0.744703072194466
2021-09-30,9039378,8817616,147488,0,8709816,329562,147488,0.016726514658098667,0.0,52360.0,149028.0,589081.0,0.0,0.0,0.0,0.0,0.0,52360.0,149028.0,589081.0,0.22784023776711557
2021-10-01,4904847,4709097,147338,0,4604635,300212,147338,0.03128794516487021,193963.0,0.0,195270.0,541149.0,0.0,0.0,0.0,0.0,193963.0,0.0,195270.0,541149.0,0.19649710260437603
2021-10-02,96373,96373,0,0,96373,0,0,0.0,0.0,0.0,52360.0,488789.0,0.0,0.0,0.0,0.0,0.0,0.0,52360.0,488789.0,-0.7765957203015167
2021-10-04,2988227,2797471,98622,0,2525124,463103,98622,0.03525397215771954,147488.0,193963.0,0.0,587411.0,0.0,0.0,0.0,0.0,147488.0,193963.0,0.0,587411.0,-0.11527913480042018
2021-10-05,4501170,4308362,192808,0,4009494,491676,192808,0.0447520322684045,147338.0,0.0,0.0,780219.0,0.0,0.0,0.0,0.0,147338.0,0.0,0.0,780219.0,0.5621356001117239
2021-10-06,12250106,12200826,49280,0,11908046,342060,49280,0.004039070466288884,0.0,147488.0,193963.0,635536.0,0.0,0.0,0.0,0.0,0.0,147488.0,193963.0,635536.0,-0.42328370453363806
2021-10-07,7642764,7399818,242946,0,7045884,596880,242946,0.032831343577457775,98622.0,147338.0,0.0,878482.0,0.0,0.0,0.0,0.0,98622.0,147338.0,0.0,878482.0,0.907633944820186
2021-10-08,3555896,3393043,147897,0,3105512,450384,147897,0.043588294168893774,192808.0,0.0,147488.0,878891.0,0.0,0.0,0.0,0.0,192808.0,0.0,147488.0,878891.0,0.2669031134544062
2021-10-09,43243,43243,0,0,43243,0,0,0.0,49280.0,98622.0,147338.0,731553.0,0.0,0.0,0.0,0.0,49280.0,98622.0,147338.0,731553.0,-0.7539920285747624
2021-10-11,181751,181751,0,0,181751,0,0,0.0,242946.0,192808.0,0.0,731553.0,0.0,0.0,0.0,0.0,242946.0,192808.0,0.0,731553.0,-0.7539920285747624
2021-10-12,3914077,3668476,197711,0,3519531,394546,197711,0.05389457259783829,147897.0,49280.0,98622.0,830642.0,0.0,0.0,0.0,0.0,147897.0,49280.0,98622.0,830642.0,0.6479529342214004
2021-10-13,5395459,5298844,46926,0,4979616,415843,46926,0.008855892180277023,0.0,242946.0,192808.0,684760.0,0.0,0.0,0.0,0.0,0.0,242946.0,192808.0,684760.0,-0.43093341632664733
2021-10-14,9370192,9076199,291927,0,8713672,656520,291927,0.0321640113703973,0.0,147897.0,49280.0,927407.0,0.0,0.0,0.0,0.0,0.0,147897.0,49280.0,927407.0,1.2307556348445534
2021-10-15,5989921,5877766,98402,0,5823866,166055,98402,0.016741391756427228,197711.0,0.0,242946.0,782863.0,0.0,0.0,0.0,0.0,197711.0,0.0,242946.0,782863.0,-0.13183135591857695
2021-10-16,535612,535612,0,0,535612,0,0,0.0,46926.0,0.0,147897.0,634966.0,0.0,0.0,0.0,0.0,46926.0,0.0,147897.0,634966.0,-0.8198641838352548
2021-10-18,3344197,3247285,96912,0,3015412,328785,96912,0.029843998957898996,291927.0,197711.0,0.0,731878.0,0.0,0.0,0.0,0.0,291927.0,197711.0,0.0,731878.0,-0.16676638649735234
2021-10-19,4035309,3863603,149939,0,3577599,457710,149939,0.038808066251096125,98402.0,46926.0,0.0,881817.0,0.0,0.0,0.0,0.0,98402.0,46926.0,0.0,881817.0,0.5604768503222404
2021-10-20,7438959,7388524,50435,0,7116684,322275,50435,0.0068261256475412885,0.0,291927.0,197711.0,734541.0,0.0,0.0,0.0,0.0,0.0,291927.0,197711.0,734541.0,-0.5725219051844368
2021-10-21,9200082,9006968,193114,0,8902774,297308,193114,0.021440509010300802,96912.0,98402.0,46926.0,880729.0,0.0,0.0,0.0,0.0,96912.0,98402.0,46926.0,880729.0,1.017351236903085
2021-10-22,5993354,5930351,52360,0,5553972,439382,52360,0.008829155503754247,149939.0,0.0,291927.0,641162.0,0.0,0.0,0.0,0.0,149939.0,0.0,291927.0,641162.0,-0.5372763055398918
2021-10-23,53130,53130,0,0,53130,0,0,0.0,50435.0,96912.0,98402.0,542760.0,0.0,0.0,0.0,0.0,50435.0,96912.0,98402.0,542760.0,-1.1307726770257902
2021-10-25,3205392,3082186,0,0,2646945,558447,0,0.0,193114.0,149939.0,0.0,542760.0,0.0,0.0,0.0,0.0,193114.0,149939.0,0.0,542760.0,-1.1307726770257902
2021-10-26,3252673,3200331,49104,0,2881224,371449,49104,0.015343408121407404,52360.0,50435.0,96912.0,494952.0,0.0,0.0,0.0,0.0,52360.0,50435.0,96912.0,494952.0,-0.5271318789072229
2021-10-27,10310287,10310287,0,0,10198523,111764,0,0.0,0.0,193114.0,149939.0,345013.0,0.0,0.0,0.0,0.0,0.0,193114.0,149939.0,345013.0,-1.0239463281595766
2021-10-28,5877506,5747167,96886,0,5747167,130339,96886,0.01685804208263966,0.0,52360.0,50435.0,391464.0,0.0,0.0,0.0,0.0,0.0,52360.0,50435.0,391464.0,0.12098042416292897
2021-10-29,5269186,5081934,96595,0,4741179,528007,96595,0.019007523708980928,49104.0,0.0,193114.0,294945.0,0.0,0.0,0.0,0.0,49104.0,0.0,193114.0,294945.0,0.10059056563387951
2021-10-30,50688,50688,0,0,50688,0,0,0.0,0.0,0.0,52360.0,242585.0,0.0,0.0,0.0,0.0,0.0,0.0,52360.0,242585.0,-1.032767796330442
2021-11-01,3000169,2719192,150359,0,2719192,280977,150359,0.055295449789698636,96886.0,49104.0,0.0,392944.0,0.0,0.0,0.0,0.0,96886.0,49104.0,0.0,392944.0,0.6800946729448836
2021-11-02,3823296,3579710,240889,0,3243818,579478,240889,0.06729286246850653,96595.0,0.0,0.0,633833.0,0.0,0.0,0.0,0.0,96595.0,0.0,0.0,633833.0,1.688675919212547
2021-11-03,10922428,10864654,50294,0,10423186,499242,50294,0.004629139167327449,0.0,96886.0,49104.0,635023.0,0.0,0.0,0.0,0.0,0.0,96886.0,49104.0,635023.0,-0.539600893293737
2021-11-04,6113412,5830455,243540,0,5633465,479947,243540,0.041770317793325254,150359.0,96595.0,0.0,878563.0,0.0,0.0,0.0,0.0,150359.0,96595.0,0.0,878563.0,1.6200398506307916
2021-11-05,3368222,3315862,52360,0,2952107,416115,52360,0.01579076095725306,240889.0,0.0,96886.0,834037.0,0.0,0.0,0.0,0.0,240889.0,0.0,96886.0,834037.0,-0.4946335436203911
2021-11-06,417904,417904,0,0,417904,0,0,0.0,50294.0,150359.0,96595.0,737442.0,0.0,0.0,0.0,0.0,50294.0,150359.0,96595.0,737442.0,-1.0839144193379915
2021-11-08,2293163,2191847,49533,0,1759215,533948,49533,0.02259873859866195,243540.0,240889.0,0.0,786975.0,0.0,0.0,0.0,0.0,243540.0,240889.0,0.0,786975.0,-0.5057175219995466
2021-11-09,3189011,3090803,98208,0,2928219,260792,98208,0.031774256795319276,52360.0,50294.0,150359.0,734824.0,0.0,0.0,0.0,0.0,52360.0,50294.0,150359.0,734824.0,0.07658122960324362
2021-11-10,8092028,7799397,290664,0,7695995,396033,290664,0.03726749167051098,0.0,243540.0,240889.0,784599.0,0.0,0.0,0.0,0.0,0.0,243540.0,240889.0,784599.0,2.029663333449886
2021-11-11,1498199,1498199,0,0,1498199,0,0,0.0,49533.0,52360.0,50294.0,734305.0,0.0,0.0,0.0,0.0,49533.0,52360.0,50294.0,734305.0,-0.9962402422176502
2021-11-12,7299644,7299644,0,0,7131998,167646,0,0.0,98208.0,0.0,243540.0,490765.0,0.0,0.0,0.0,0.0,98208.0,0.0,243540.0,490765.0,-0.9340762673719505
2021-11-15,2622027,2574245,47782,0,2155670,466357,47782,0.01856155161550217,290664.0,49533.0,52360.0,486187.0,0.0,0.0,0.0,0.0,290664.0,49533.0,52360.0,486187.0,-0.4409237842788083
2021-11-16,2639529,2370773,95088,0,2330458,309071,95088,0.040108420288057826,0.0,98208.0,0.0,581275.0,0.0,0.0,0.0,0.0,0.0,98208.0,0.0,581275.0,0.04208453011949502
2021-11-17,5041126,4937792,101387,0,4495016,546110,101387,0.020532857493216098,0.0,290664.0,49533.0,633129.0,0.0,0.0,0.0,0.0,0.0,290664.0,49533.0,633129.0,0.15153114128827286
2021-11-18,7584002,7286716,297286,0,6960844,623158,297286,0.0407983458119754,47782.0,0.0,98208.0,832207.0,0.0,0.0,0.0,0.0,47782.0,0.0,98208.0,832207.0,2.1079567766121565
